time,lr,batch,dropout,dist,beta,wd,mamba_pool_drop,motif_drop,gat_drop,atom_drop,gin_lr,train_auc,val_auc,test_auc,val_aupr,test_aupr,val_acc,test_acc,epoch,loss,sec,state,err
2025-08-04T23:09:27.363112,3.7813599622708826e-06,192,0.14510741952235803,1.4938151793692047,0.8590881368469918,1.5304399517593112e-05,0.14634061610237986,0.16578470262593784,0.36001078916765983,0.18651143302507256,2.473419728887808e-05,-1,0.9133,0.9158,-1,-1,0.8352,0.8487,195,0.4792549301520381,977.2031397819519,ok,
2025-08-04T23:21:21.402539,1.02776433447287e-05,256,0.11229963633572002,1.2181817041614817,0.7176646634075133,2.288037127660481e-05,0.16514031852334987,0.10995949176545242,0.43059024810876145,0.1322935299137859,3.565408683299549e-05,-1,0.9072370019436345,0.9161490683229814,-1,-1,0.8132,0.8212,68,0.31586106900249217,713.8140938282013,early_stop,
2025-08-04T23:30:33.771592,1.6696653003313935e-05,256,0.09278314345135225,0.6015207333386148,1.0138432414528171,8.723866022555757e-05,0.0929784945693589,0.12740291203399612,0.3544617200807417,0.1422254526192066,2.5053221141774528e-05,-1,0.9056,0.912,-1,-1,0.8324,0.8322,59,0.3353944728510826,552.1403138637543,early_stop,
2025-08-04T23:34:38.081919,0.00017868298317137978,224,0.04063009377552769,1.4911316506958978,0.8677596508769384,5.409747417835059e-05,0.17894959490594742,0.14588601238677062,0.3833058402838452,0.05391136116045324,2.8758536062280657e-05,0.9994477978649929,0.8915,0.8997,0.8994212379839239,0.8978907634892611,0.8104,0.8157,7,0.31432820052271876,244.06149768829346,early_stop,
2025-08-04T23:42:44.955194,0.0002318671643308918,224,0.06414021017085544,0.691804997524229,1.0974052239600793,4.5091628779718247e-05,0.11999406311149033,0.17098192111710622,0.4866821042399305,0.07015885068755369,0.00033165958071458855,-1,0.895,0.8986,-1,-1,0.8228,0.8212,57,0.029866881685201272,486.645875453949,early_stop,
2025-08-04T23:48:17.517326,8.066880615379168e-05,192,0.13530298278863523,0.8291898860294495,1.0105075216137576,1.2052403789690482e-05,0.12110940081080272,0.14927218781581658,0.15147383802562808,0.16649807716520712,9.999198289486073e-05,-1,0.9005,0.9052,-1,-1,0.8242,0.8322,19,0.34615143962369516,332.32121872901917,early_stop,
2025-08-05T00:03:07.868361,7.67780020997779e-06,224,0.05810207336509512,0.8217664972951063,1.0371627028361365,8.916779172745514e-06,0.18173325461613116,0.18782574589725853,0.39448179029798697,0.1330890849226643,0.0001685195565846412,0.9999934573206752,0.922,0.9164,0.9072000126415088,0.9176996345874691,0.8448,0.8391,67,0.3285725728488554,890.1109895706177,early_stop,
2025-08-05T00:19:03.223163,3.2099872349139073e-06,192,0.08032533380015901,0.930590558300533,1.0542922759380646,4.0655760851624044e-05,0.10245511473879337,0.15770050439120925,0.42371567949692807,0.12114722626274234,9.372660652379004e-05,-1,0.9117012876579204,0.9140326662065793,-1,-1,0.8365,0.8418,162,0.45994855754465125,955.1067736148834,ok,
2025-08-05T00:35:10.935084,8.691890613506318e-06,192,0.14500554909541555,0.9316728505692032,1.3585027834348953,1.1746558900007201e-05,0.09320073822781713,0.1568245606996728,0.19253647195160234,0.17774904340456002,0.00012476495942325422,-1,0.9068194241982508,0.9166244919868107,-1,-1,0.8242,0.8418,118,0.3488740081688229,967.4609875679016,ok,
2025-08-05T00:51:12.769508,5.409270230602568e-06,192,0.09645069266244002,0.9011292171053218,1.200834449718646,1.1667131328673275e-05,0.10966018130492794,0.16500666700612274,0.3025912920513748,0.19937211747914305,2.7338056336554316e-05,-1,0.9068,0.9212,-1,-1,0.831,0.8514,121,0.37151548586543964,961.5855400562286,ok,
2025-08-05T01:00:59.749681,1.1125821046447286e-05,192,0.08910230182194911,0.6790112535603509,1.1887730708300925,1.682395485417844e-05,0.06629080328275624,0.19189079460303393,0.3204273639959715,0.1951424866234287,2.605659096719633e-05,-1,0.9047,0.9091,-1,-1,0.831,0.8446,65,0.3885841979724362,586.7325119972229,early_stop,
2025-08-05T01:17:02.034052,3.3386705539771716e-06,192,0.058666900480703,0.8570161603711425,1.309938679360533,8.614423898505316e-06,0.12419236979615322,0.12956187556807808,0.3378341343334195,0.17159872725708863,2.6148235865301605e-05,-1,0.9128,0.9198,-1,-1,0.8352,0.8432,147,0.4779555576170676,962.0242824554443,ok,
2025-08-05T01:33:22.122125,4.8894372660656065e-06,192,0.04358365656249952,1.0319171925488513,1.0540560909508345,1.6972605128139233e-05,0.13501803354140235,0.1336652947347201,0.47709259395702086,0.1763800712833291,6.335349936718332e-05,1.0,0.9153152332361516,0.9200904838585997,0.8967157928337814,0.9194092626648799,0.8393,0.8528,98,0.2764886541273838,979.8432528972626,ok,
2025-08-05T01:49:02.165281,9.737188285622975e-06,224,0.06278528204257999,1.2315277963156521,0.7923020756524729,3.313924807472436e-05,0.12948187550481569,0.16318846959358416,0.3924190284738324,0.18648789484006859,8.374712403126351e-05,1.0,0.9111318634596696,0.9222298903458325,0.888353392653497,0.9099138693414854,0.8407,0.8501,72,0.2355302749692667,939.8004777431488,ok,
2025-08-05T01:56:03.608763,2.8337730995349152e-05,192,0.06233613168342135,1.163336785895547,0.762933129617692,5.328948138295747e-05,0.12167200805730727,0.1757288908621087,0.5230717485237553,0.19490459320453782,7.051189748297652e-05,-1,0.9122,0.9096,-1,-1,0.8365,0.8418,33,0.21464579892505511,421.1956503391266,early_stop,
2025-08-05T02:11:22.719491,5.817675339875501e-06,256,0.04176667067195741,1.6146844352588765,0.6972090409413634,5.728811708410821e-05,0.14771595431759732,0.10498842299563482,0.40208996447793444,0.19849451904653972,0.00011597856071841612,1.0,0.9103,0.9229,0.8865126960758936,0.9176299510983033,0.8407,0.8377,97,0.22925841691116072,918.8642365932465,ok,
2025-08-05T02:22:15.234999,7.655174406796682e-06,256,0.050233818617901244,1.81991436272874,0.8221419085001905,9.928021146522738e-05,0.14955481602850296,0.08746193854760188,0.4089500289594196,0.17192317332693519,0.000134976217227525,-1,0.91151907191448,0.910704700559773,-1,-1,0.8407,0.8336,64,0.3210541584607193,652.2759101390839,early_stop,
2025-08-05T02:37:34.666189,1.0982105335272312e-05,256,0.062450400808916035,1.3188458408681332,0.555098711938357,1.423489433825483e-05,0.11874428202704876,0.13962112856557757,0.31959911920872036,0.19280299794534264,8.977339483226387e-05,0.9999992862531646,0.9142,0.9194,0.8942380606252412,0.9124383330784931,0.8434,0.8459,63,0.22100651381905498,919.1865186691284,ok,
2025-08-05T02:53:09.996939,7.092078869386975e-06,224,0.06473588814112284,1.229451560390569,0.7809195406741796,2.8622180468882346e-05,0.14030064026892092,0.19683801776363322,0.33478236533419187,0.17248250989805838,4.444991675794836e-05,-1,0.9003052113702623,0.9163944482785062,-1,-1,0.8352,0.8459,100,0.2438147576602898,935.0970149040222,early_stop,
2025-08-05T03:08:29.017592,3.8056113435055124e-06,320,0.04854635568094895,0.9100105307107623,0.7046704129364573,1.766845441965093e-05,0.1658268162895281,0.111948676359865,0.3747830882144398,0.17238729623288587,0.00019993236502031546,-1,0.9078,0.917,-1,-1,0.8269,0.8349,147,0.35638806062139394,918.7797000408173,ok,
2025-08-05T03:19:36.042982,1.0159768948853319e-05,192,0.10418197204198147,0.9533084285137566,1.2571330402338734,2.91974388328351e-06,0.10989190677357805,0.16008437129206698,0.31477433557828643,0.1549059735577779,1.548854629194182e-05,-1,0.906029822643343,0.9084349359711679,-1,-1,0.8118,0.8336,86,0.42089094868767574,666.7817828655243,early_stop,
2025-08-05T03:34:58.484581,5.589890459499947e-06,224,0.10312954540044361,1.0884195730437716,1.4366834301914473,3.245107196967573e-05,0.1074456585999661,0.18540201878721357,0.21682603166611422,0.18327291764614384,1.112617687412706e-05,-1,0.9102131924198251,0.9198911126447359,-1,-1,0.8448,0.8514,148,0.48481575917710396,922.1995601654053,ok,
2025-08-05T03:50:53.723382,5.60640959564239e-06,192,0.04418963904563805,1.6476986988191653,0.9226295764183974,6.779192078463553e-06,0.09963756141662128,0.17128368393087023,0.40610216714204633,0.11282991895543491,0.0004515827711583865,1.0,0.9099,0.9194,0.9077660621559811,0.9287674613910005,0.8297,0.8363,95,0.25402109409379686,955.0018448829651,ok,
2025-08-05T04:06:05.386929,3.99430619372729e-06,256,0.07828537796359805,1.420854777240037,0.6639403679351645,6.086165921767936e-05,0.18570060105491948,0.14742291537996946,0.46194017732596965,0.18070149010860878,0.0003178908969046086,-1,0.9131,0.9182,-1,-1,0.8434,0.8226,199,0.3430010708371696,911.4252407550812,ok,
2025-08-05T04:21:15.506510,5.783783386833174e-06,256,0.09083860248515288,1.4308641828935287,1.0227786731533994,1.1814530043829017e-05,0.11070406944790147,0.1560510792130794,0.4350446687253012,0.1334675247258236,7.150896507811591e-05,-1,0.9142,0.9215,-1,-1,0.8283,0.8556,117,0.3511549793279767,909.8826417922974,ok,
2025-08-05T04:36:26.263471,5.934631298973774e-06,256,0.07394744195492423,1.881306349996274,0.8902412979673351,2.1461600373701058e-05,0.12441690364550674,0.17501538153897364,0.4954144301712994,0.126317737176745,9.154106114522679e-05,-1,0.904,0.9118,-1,-1,0.8255,0.8459,197,0.3073083173772139,910.5154197216034,ok,
2025-08-05T04:44:27.732620,3.8468577061729405e-06,288,0.08793981997610155,1.4803693425338804,1.012609144326162,5.078693828576797e-06,0.07686634525271113,0.16216868752764818,0.33901020871333554,0.10449349544941464,0.00012666804194808078,-1,0.8987184159378038,0.8991104976612222,-1,-1,0.8214,0.8184,68,0.6983815944729117,481.2295832633972,early_stop,
2025-08-05T04:59:50.724192,4.435388526281632e-06,224,0.08531601581429188,1.5408379809027029,1.2720187995705476,9.400637133668686e-06,0.1363248042910856,0.16269919351922077,0.36959532003583817,0.13746388762345105,3.623023751271064e-05,-1,0.9094,0.9169,-1,-1,0.8475,0.8556,139,0.43382749825884914,922.7437586784363,ok,
2025-08-05T05:14:59.710324,4.232283429876886e-06,288,0.08482722850021586,1.4382954795872747,1.0765600370705777,8.292418477264219e-06,0.07311244587354948,0.1320299105627246,0.5005485363737685,0.1698835124409731,4.3272391010041824e-05,-1,0.9188,0.921,-1,-1,0.831,0.8432,193,0.46638712894971807,908.7439341545105,ok,
2025-08-05T05:24:20.766066,3.4467625965926105e-06,288,0.04584594157257057,1.8772231522719627,0.6374298516367832,1.773270321641322e-05,0.14094399533282334,0.13544253165322562,0.3537235038304106,0.1982640556081027,0.00013638548994309148,-1,0.8967,0.8907,-1,-1,0.8187,0.7978,57,0.5454072364054655,560.8226647377014,early_stop,
2025-08-05T05:33:36.478159,1.530477237490931e-05,256,0.056617625321767506,1.2362968223218225,0.9498185294347136,5.076344182083475e-05,0.13422602876413087,0.17024258537963857,0.4157970911203147,0.1756065589769672,0.00022053377198011774,-1,0.9107,0.9109,-1,-1,0.8269,0.8473,55,0.27202795719989853,555.4691421985626,early_stop,
2025-08-05T05:48:43.216831,4.8750134726253836e-06,256,0.09933776194531553,1.2286694582736417,1.0507449460283982,6.267212378073956e-05,0.12156901268804575,0.15390847062513452,0.3666330554601741,0.1377327717954646,0.00011831499199988247,-1,0.9213,0.9238,-1,-1,0.8407,0.8514,175,0.4184517569759345,906.5038030147552,ok,
2025-08-05T06:03:53.578129,9.415729882299582e-06,256,0.1075463084245127,0.9773997594642898,1.2240387011581069,7.309778938656749e-05,0.13216027720386866,0.14876496179762858,0.2640997759738755,0.11687080058086376,0.00021586735902956482,0.9999982156329115,0.9128249514091351,0.9321984510390309,0.8888736308376701,0.9196653227018061,0.8324,0.8487,86,0.3302779687386535,910.1357591152191,ok,
2025-08-05T06:18:22.764308,9.107900280215189e-06,288,0.0845041361408426,0.9241581525571558,1.2551480919884956,6.725416722907625e-05,0.13435979460342234,0.12973919090840436,0.2482722533262362,0.11889364023749063,0.00019380829208356625,1.0,0.9163250121477162,0.9182424660685531,0.9038746052190973,0.9123937644660359,0.8407,0.8404,84,0.31514167730369747,868.9496686458588,early_stop,
2025-08-05T06:25:06.844200,2.78568897922988e-05,224,0.1144996855510356,1.5638551154083722,1.2769229307456682,7.173772155631233e-05,0.13898534161896176,0.18497815963550635,0.12520306804882358,0.08034637670591023,0.0001843564043794567,-1,0.914,0.9122,-1,-1,0.831,0.8432,39,0.4742537719593739,403.8477792739868,early_stop,
2025-08-05T06:40:12.815400,1.1187446671159495e-05,288,0.13868052387407134,1.1760219052343241,1.382494023321862,6.82075480227914e-05,0.10177083029447787,0.11008382403687057,0.34404638423022305,0.11970327597997536,0.0001973594801247811,0.9999670486877645,0.9185116010689991,0.9251054366996396,0.889769750986966,0.9186265490294683,0.8462,0.8542,86,0.3663384275053163,905.73108959198,ok,
2025-08-05T06:45:39.237867,3.10684416106115e-05,256,0.10589248585055594,1.2099749713153192,1.4291689631816538,6.796272606270219e-05,0.09044931437236539,0.08206670303955904,0.323583182984019,0.09192659381386688,6.531105056866767e-05,-1,0.9066,0.9122,-1,-1,0.8269,0.8363,23,0.49700481620785625,326.1862139701843,early_stop,
2025-08-05T07:00:43.952387,7.822146277648139e-06,256,0.14668123593145482,0.8901458400583706,1.387491764801227,5.4964850647512225e-05,0.09777735475658696,0.11673544970927736,0.278923236902069,0.10861860026530878,0.00024206465828362878,-1,0.9180332847424686,0.9224906065485775,-1,-1,0.8434,0.8569,126,0.397368299726684,904.4777176380157,ok,
2025-08-05T07:08:56.142826,2.4110412009525148e-05,224,0.13388437648091556,0.6378177402466173,1.2909208270848835,4.285402676742606e-05,0.1304150787587104,0.09100510761892869,0.21134091488984721,0.09356629779719225,0.00019599271305065796,-1,0.9101144922254616,0.9138793037343762,-1,-1,0.8338,0.8363,42,0.34699935506611534,491.9483640193939,early_stop,
2025-08-05T07:16:50.648940,9.291450082501345e-06,288,0.13383437805792223,1.3205955888045258,1.3499515155706208,8.767082623557702e-05,0.1366478925780458,0.09091396262214174,0.41546308658565273,0.10192990771865898,0.0003061128653921029,-1,0.8997,0.9025,-1,-1,0.8187,0.8253,63,0.7313487104599405,474.26600527763367,early_stop,
2025-08-05T07:32:10.883465,6.865138321843873e-06,224,0.14786556206256352,0.9794889888158086,1.3492218385867667,8.749977790784157e-05,0.07346490125511344,0.12016097459708416,0.3005884733307686,0.09482856338131081,0.00017443238318440603,-1,0.9146471088435374,0.9162410858063031,-1,-1,0.8407,0.8418,132,0.4226625113374237,919.9887461662292,ok,
2025-08-05T07:45:26.395784,1.0344039300333354e-05,256,0.12152389102510593,1.099164341700072,0.9525911301049736,8.557658847281667e-05,0.10957155470100655,0.16607371885045008,0.11144920844207148,0.14759018444605554,0.0002266175664355878,-1,0.9165148202137997,0.9181427804616211,-1,-1,0.8352,0.8349,88,0.2991871797667937,795.2694869041443,early_stop,
2025-08-05T07:58:41.658911,1.1172626748641319e-05,288,0.14445355552089692,1.2289517938169987,1.0380319159642961,2.6160432565665555e-05,0.10173507999831587,0.11636572972243649,0.26506609156736166,0.11588179705174279,0.0001809056444441503,-1,0.9166,0.9189,-1,-1,0.8393,0.8583,95,0.33891518340320825,795.020441532135,early_stop,
2025-08-05T08:06:46.502417,9.431816213044721e-06,320,0.14332635785836834,0.975543024082119,1.372985314437051,8.030684120357799e-05,0.08288992408666082,0.11706701571323043,0.31868756877405324,0.07896542961494887,0.00034601216420928563,-1,0.9008290816326531,0.9016716509470133,-1,-1,0.8159,0.8226,60,0.7135224849697079,484.59893321990967,early_stop,
2025-08-05T08:16:04.681747,1.619819225924102e-05,256,0.1232322123408388,1.0787851335810439,1.139527239964219,2.9745889913952046e-05,0.15921442504965405,0.16085217010579078,0.35888908040008194,0.12314730864802904,0.0002765645596784826,-1,0.9159,0.9191,-1,-1,0.8407,0.8501,57,0.3611009996688266,557.9389169216156,early_stop,
2025-08-05T08:31:13.296929,5.408772982636362e-06,288,0.11168352531346899,0.9269988415637014,0.8919618973998085,3.304733421129762e-05,0.1343655525788345,0.1551422393824248,0.3215081504921248,0.1476748216666344,9.411035979244019e-05,-1,0.9140321307094267,0.9156813127827622,-1,-1,0.8503,0.8459,192,0.39139729033481946,908.375307559967,ok,
2025-08-05T08:47:07.454407,9.476361106834713e-06,192,0.09567310771381045,1.237031087510595,1.130686565015132,4.66062078261009e-05,0.1405520950677862,0.12599648895249635,0.24907411298699494,0.11220796431244234,0.0004928887890883057,0.999995003772152,0.916917213313897,0.9168161950770646,0.8965800317308878,0.9075024183139755,0.8503,0.8418,64,0.3373003341775773,953.9159154891968,ok,
2025-08-05T08:55:12.323230,2.683389969789959e-05,288,0.12218296827976724,0.7438577420216496,1.2610779976361342,3.884627377865974e-05,0.07434960901533132,0.0994152982852178,0.38614048024780556,0.18670800884065653,0.00015600649628118605,-1,0.9097,0.9163,-1,-1,0.8338,0.8542,45,0.37507922164347296,484.61635756492615,early_stop,
2025-08-05T09:05:49.359818,3.43940909389905e-06,288,0.13862839595747994,0.7944358827192787,1.3636200277062145,5.356627806215064e-05,0.1071019163255027,0.11822128287466321,0.30034078005490483,0.13576743126755894,0.00017741942294001982,-1,0.9029017857142858,0.8976765585461237,-1,-1,0.8118,0.8129,100,0.7865102673424451,636.7889678478241,early_stop,
2025-08-05T09:19:50.322786,1.4909491022512695e-05,192,0.04611747871259149,1.7124154802521059,1.2878538800237451,3.9806627870862356e-05,0.10107549463870674,0.1413420777433351,0.32700852872451497,0.14888210050125766,0.00011711329083381892,1.0,0.9043367346938775,0.9155432865577793,0.8549473874923474,0.9066067856945149,0.8297,0.8432,42,0.2843754604374361,840.7224261760712,early_stop,
2025-08-05T09:27:58.605384,5.189451051383067e-06,224,0.06030029266421612,1.0378634163878413,0.7787568548335541,6.136487163617822e-05,0.08966544634149051,0.19961865605812595,0.306794172075281,0.13685297990208042,0.00034470830525186615,-1,0.906,0.9051,-1,-1,0.8077,0.8239,69,0.538161693365738,488.03705644607544,early_stop,
2025-08-05T09:43:03.383577,6.255367977058266e-06,256,0.1159383800427833,1.546293786769647,1.2760938709139995,7.117571380889209e-05,0.11681159525659773,0.17082112588744688,0.42348567207986976,0.11814261960569158,0.00015899147632349728,-1,0.9169,0.9202,-1,-1,0.8407,0.8514,133,0.42653623048267925,904.5309956073761,ok,
2025-08-05T09:58:16.151074,5.554617975940853e-06,256,0.07694657993181743,1.1810040212056814,1.1182556565383486,9.601873837723799e-05,0.11713315170892462,0.1594000406018029,0.24788684763903002,0.1459336077305865,3.538668745154523e-05,-1,0.9093,0.918,-1,-1,0.842,0.8556,117,0.3731040010516962,912.5132911205292,ok,
2025-08-05T10:13:42.112339,6.042131820791349e-06,224,0.08227777078091836,1.2339683038135967,0.9258808527126694,3.514264843498959e-05,0.11021352123251027,0.13619653423695965,0.33574754299697157,0.1838769804316277,0.00010507516379163617,-1,0.913,0.9239,-1,-1,0.8489,0.8473,153,0.2918814268745591,925.7143003940582,ok,
2025-08-05T10:29:35.970206,6.524340869222888e-06,192,0.04981104956142629,1.5457902401294585,0.7705252062766866,4.162444249110817e-05,0.15068718149655588,0.10923941802918506,0.2575510959482437,0.1905980977264542,0.0001953173397401926,-1,0.9132,0.9166,-1,-1,0.8407,0.8336,101,0.18425946486542852,953.6145403385162,ok,
2025-08-05T10:45:01.573745,4.500748721079455e-06,224,0.0880775253938379,0.9083218370998977,0.8873106673688184,3.804588210164724e-05,0.09884612426255308,0.08854118815196069,0.24015293775845986,0.18437825012000722,0.00010441220786845665,-1,0.9174258989310009,0.9274058737826854,-1,-1,0.8352,0.8707,156,0.367568860963184,925.3643798828125,ok,
2025-08-05T11:00:25.330332,6.314045704485864e-06,224,0.10850859369611843,0.8974827763206074,0.8156649511631353,2.7417270654566466e-05,0.10273805645712346,0.07394205715749476,0.2504717705332198,0.1857721812879472,9.890465912984707e-05,-1,0.9154291180758017,0.9209416455793267,-1,-1,0.8393,0.8487,122,0.2880493331698644,923.5179710388184,ok,
2025-08-05T11:16:17.636095,3.1987780026107906e-06,192,0.09281799545286408,0.8106981481419714,1.1550499671204049,6.317565586464873e-05,0.07209194969132161,0.06707065597650154,0.1494313639578146,0.19142611670136078,0.00010446208388032607,-1,0.913022351797862,0.9177747105283335,-1,-1,0.8379,0.8583,190,0.5013214825109868,952.0656864643097,ok,
2025-08-05T11:31:21.422219,4.028151785458828e-06,288,0.06468616025467941,1.5592230054614409,0.858375295404052,1.4467229034717679e-05,0.09058379658473198,0.06026394901044888,0.22604138831983933,0.19736506587747135,4.9441040250995784e-05,-1,0.9096,0.9226,-1,-1,0.842,0.8459,197,0.3972326558561192,903.5449225902557,ok,
2025-08-05T11:38:06.754978,1.6698747466535666e-05,224,0.05859986430615309,0.6469836472388888,1.1995480401073406,3.771631414623593e-05,0.10286207815550345,0.09114252179344338,0.22995013185090363,0.17785531780128597,5.8683683819209245e-05,-1,0.9072,0.9127,-1,-1,0.8324,0.8294,33,0.3899621328301555,405.09609270095825,early_stop,
2025-08-05T11:49:59.277333,9.386659670054917e-06,320,0.06668782143439869,1.4965363748029696,0.9687741273486811,3.0145115938546585e-05,0.0799810995628791,0.07702330979382188,0.15165387575008282,0.18093112163827782,0.00010630866802546932,-1,0.9064094387755102,0.9188789203281956,-1,-1,0.8324,0.8542,80,0.29686590887909386,712.2801079750061,early_stop,
2025-08-05T12:00:34.159474,4.29287092809402e-06,288,0.14351977722212442,1.3426692976898653,1.251163938600019,8.732194494812895e-05,0.09044974676701248,0.10353043546662045,0.4616893545292098,0.10321092784761741,4.015024172801894e-05,-1,0.9009,0.8996,-1,-1,0.8255,0.8253,103,0.7547474503517151,634.6385476589203,early_stop,
2025-08-05T12:15:41.862384,3.5910883649842272e-06,320,0.051332187892934415,1.4158073770905848,0.8010001944341827,8.040734894471279e-06,0.08842895853560469,0.06436240794978357,0.3822094219484157,0.1913730475054994,6.0831169282769186e-05,-1,0.9193,0.9225,-1,-1,0.842,0.8446,179,0.4069303781249649,907.4608242511749,ok,
2025-08-05T12:30:48.538753,3.4468496903876525e-06,256,0.06606156121555964,1.4380019959840438,0.7978585559311483,1.9239592162794955e-05,0.10139483620924136,0.07541313226477765,0.26750555028943035,0.19459581180447233,1.4973799378704312e-05,-1,0.9082088192419826,0.9157963346369143,-1,-1,0.8352,0.8459,192,0.40015594246930813,906.4370064735413,ok,
